nb_visites,nb_views,nb_addtocarts,nb_transactions,nb_items_bought,sum_time_second,sum_time_minute,sum_time_hour,mean_time_tran_sec,mean_time_tran_minute,mean_time_tran_hour
11,9.0,1.0,1.0,1.0,63701.813,1062.0,17.69,63701.813,1062.0,17.69
10,5.0,3.0,1.0,2.0,63473.29,1058.0,17.63,63473.29,1058.0,17.63
3,1.0,1.0,1.0,1.0,63248.277,1054.0,17.57,63248.277,1054.0,17.57
62,56.0,4.0,1.0,2.0,63173.854,1053.0,17.55,63173.854,1053.0,17.55
9,7.0,1.0,1.0,1.0,63097.641,1052.0,17.53,63097.641,1052.0,17.53
12,10.0,1.0,1.0,1.0,63056.881,1051.0,17.52,63056.881,1051.0,17.52
6,3.0,1.0,2.0,2.0,63016.376,1050.0,17.5,31508.188,525.0,8.75
14,12.0,1.0,1.0,1.0,62979.323,1050.0,17.49,62979.323,1050.0,17.49
13,8.0,3.0,2.0,2.0,62805.139,1047.0,17.45,31402.5695,523.0,8.72
7,5.0,1.0,1.0,1.0,62767.124,1046.0,17.44,62767.124,1046.0,17.44
10,7.0,2.0,1.0,1.0,62760.596,1046.0,17.43,62760.596,1046.0,17.43
16,14.0,1.0,1.0,1.0,62637.521,1044.0,17.4,62637.521,1044.0,17.4
9,7.0,1.0,1.0,1.0,62632.294,1044.0,17.4,62632.294,1044.0,17.4
20,17.0,2.0,1.0,1.0,62553.517,1043.0,17.38,62553.517,1043.0,17.38
100,91.0,7.0,1.0,2.0,62608.447,1043.0,17.39,62608.447,1043.0,17.39
5,3.0,1.0,1.0,1.0,62576.608,1043.0,17.38,62576.608,1043.0,17.38
2,1.0,0.0,1.0,1.0,62524.19,1042.0,17.37,62524.19,1042.0,17.37
8,6.0,1.0,1.0,1.0,62475.207,1041.0,17.35,62475.207,1041.0,17.35
3,1.0,1.0,1.0,1.0,62120.242,1035.0,17.26,62120.242,1035.0,17.26
13,9.0,2.0,2.0,2.0,61943.454,1032.0,17.21,30971.727,516.0,8.6
28,26.0,1.0,1.0,1.0,61788.365,1030.0,17.16,61788.365,1030.0,17.16
14,9.0,4.0,1.0,1.0,61723.242,1029.0,17.15,61723.242,1029.0,17.15
9,3.0,4.0,1.0,2.0,61669.272,1028.0,17.13,61669.272,1028.0,17.13
36,32.0,3.0,1.0,1.0,61629.387,1027.0,17.12,61629.387,1027.0,17.12
98,89.0,8.0,1.0,1.0,61544.742,1026.0,17.1,61544.742,1026.0,17.1
7,5.0,1.0,1.0,1.0,61474.466,1025.0,17.08,61474.466,1025.0,17.08
67,62.0,3.0,1.0,2.0,61440.639,1024.0,17.07,61440.639,1024.0,17.07
4,2.0,1.0,1.0,1.0,61262.203,1021.0,17.02,61262.203,1021.0,17.02
10,8.0,1.0,1.0,1.0,61231.728,1021.0,17.01,61231.728,1021.0,17.01
33,30.0,1.0,1.0,2.0,61070.923,1018.0,16.96,61070.923,1018.0,16.96
3,1.0,1.0,1.0,1.0,60981.384,1016.0,16.94,60981.384,1016.0,16.94
48,21.0,24.0,1.0,3.0,60870.811,1015.0,16.91,60870.811,1015.0,16.91
14,6.0,4.0,1.0,4.0,60853.46,1014.0,16.9,60853.46,1014.0,16.9
4,2.0,1.0,1.0,1.0,60849.012,1014.0,16.9,60849.012,1014.0,16.9
5,3.0,1.0,1.0,1.0,60771.163,1013.0,16.88,60771.163,1013.0,16.88
29,27.0,1.0,1.0,1.0,60507.838,1008.0,16.81,60507.838,1008.0,16.81
8,3.0,2.0,3.0,3.0,60406.408,1007.0,16.78,20135.469333333334,336.0,5.59
8,6.0,1.0,1.0,1.0,60405.819,1007.0,16.78,60405.819,1007.0,16.78
7,5.0,1.0,1.0,1.0,60064.416,1001.0,16.68,60064.416,1001.0,16.68
7,5.0,1.0,1.0,1.0,59890.549,998.0,16.64,59890.549,998.0,16.64
38,27.0,6.0,1.0,5.0,59851.571,998.0,16.63,59851.571,998.0,16.63
20,13.0,5.0,1.0,2.0,59845.425,997.0,16.62,59845.425,997.0,16.62
8,6.0,1.0,1.0,1.0,59725.029,995.0,16.59,59725.029,995.0,16.59
11,9.0,1.0,1.0,1.0,59703.308,995.0,16.58,59703.308,995.0,16.58
16,14.0,1.0,1.0,1.0,59649.611,994.0,16.57,59649.611,994.0,16.57
33,21.0,6.0,2.0,6.0,59457.034,991.0,16.52,29728.517,495.0,8.26
13,9.0,2.0,2.0,2.0,59377.986,990.0,16.49,29688.993,495.0,8.25
8,4.0,3.0,1.0,1.0,59399.983,990.0,16.5,59399.983,990.0,16.5
13,11.0,1.0,1.0,1.0,59234.016,987.0,16.45,59234.016,987.0,16.45
2,1.0,0.0,1.0,1.0,58907.32,982.0,16.36,58907.32,982.0,16.36
17,14.0,2.0,1.0,1.0,58862.269,981.0,16.35,58862.269,981.0,16.35
16,14.0,1.0,1.0,1.0,58637.04,977.0,16.29,58637.04,977.0,16.29
12,10.0,1.0,1.0,1.0,58259.398,971.0,16.18,58259.398,971.0,16.18
6,4.0,1.0,1.0,1.0,58109.922,968.0,16.14,58109.922,968.0,16.14
19,16.0,2.0,1.0,1.0,58063.165,968.0,16.13,58063.165,968.0,16.13
13,10.0,2.0,1.0,1.0,58038.206,967.0,16.12,58038.206,967.0,16.12
5,2.0,1.0,2.0,2.0,58010.535,967.0,16.11,29005.2675,483.0,8.06
5,3.0,1.0,1.0,1.0,58031.777,967.0,16.12,58031.777,967.0,16.12
14,12.0,1.0,1.0,1.0,57763.88,963.0,16.05,57763.88,963.0,16.05
43,41.0,1.0,1.0,1.0,57724.213,962.0,16.03,57724.213,962.0,16.03
5,2.0,2.0,1.0,1.0,57670.747,961.0,16.02,57670.747,961.0,16.02
16,14.0,1.0,1.0,1.0,57456.015,958.0,15.96,57456.015,958.0,15.96
9,7.0,1.0,1.0,1.0,57483.567,958.0,15.97,57483.567,958.0,15.97
62,46.0,11.0,1.0,5.0,57394.463,957.0,15.94,57394.463,957.0,15.94
24,22.0,1.0,1.0,1.0,57401.395,957.0,15.94,57401.395,957.0,15.94
13,11.0,1.0,1.0,1.0,57348.088,956.0,15.93,57348.088,956.0,15.93
4,2.0,1.0,1.0,1.0,57352.721,956.0,15.93,57352.721,956.0,15.93
8,6.0,1.0,1.0,1.0,57318.27,955.0,15.92,57318.27,955.0,15.92
17,13.0,2.0,1.0,2.0,57212.048,954.0,15.89,57212.048,954.0,15.89
9,7.0,1.0,1.0,1.0,57135.068,952.0,15.87,57135.068,952.0,15.87
42,38.0,3.0,1.0,1.0,56800.57,947.0,15.78,56800.57,947.0,15.78
32,27.0,3.0,1.0,2.0,56827.803,947.0,15.79,56827.803,947.0,15.79
37,32.0,2.0,1.0,3.0,56649.783,944.0,15.74,56649.783,944.0,15.74
6,4.0,1.0,1.0,1.0,56483.866,941.0,15.69,56483.866,941.0,15.69
13,7.0,4.0,1.0,2.0,56468.874,941.0,15.69,56468.874,941.0,15.69
22,18.0,2.0,1.0,2.0,56329.458,939.0,15.65,56329.458,939.0,15.65
6,4.0,1.0,1.0,1.0,56262.09,938.0,15.63,56262.09,938.0,15.63
42,35.0,5.0,1.0,2.0,56208.987,937.0,15.61,56208.987,937.0,15.61
15,11.0,2.0,1.0,2.0,56169.216,936.0,15.6,56169.216,936.0,15.6
10,8.0,1.0,1.0,1.0,56160.926,936.0,15.6,56160.926,936.0,15.6
22,18.0,2.0,1.0,2.0,56107.587,935.0,15.59,56107.587,935.0,15.59
3,1.0,1.0,1.0,1.0,56038.996,934.0,15.57,56038.996,934.0,15.57
4,3.0,0.0,1.0,1.0,55955.27,933.0,15.54,55955.27,933.0,15.54
70,65.0,3.0,2.0,2.0,55995.293,933.0,15.55,27997.6465,467.0,7.78
15,13.0,1.0,1.0,1.0,55985.326,933.0,15.55,55985.326,933.0,15.55
10,8.0,1.0,1.0,1.0,55870.702,931.0,15.52,55870.702,931.0,15.52
49,38.0,8.0,2.0,3.0,55803.35,930.0,15.5,27901.675,465.0,7.75
10,8.0,1.0,1.0,1.0,55671.492,928.0,15.46,55671.492,928.0,15.46
9,7.0,1.0,1.0,1.0,55639.522,927.0,15.46,55639.522,927.0,15.46
7,5.0,1.0,1.0,1.0,55624.711,927.0,15.45,55624.711,927.0,15.45
7,5.0,1.0,1.0,1.0,55557.0,926.0,15.43,55557.0,926.0,15.43
40,29.0,3.0,1.0,8.0,55250.849,921.0,15.35,55250.849,921.0,15.35
28,11.0,13.0,1.0,4.0,55258.579,921.0,15.35,55258.579,921.0,15.35
7,6.0,0.0,1.0,1.0,55016.682,917.0,15.28,55016.682,917.0,15.28
4,3.0,0.0,1.0,1.0,54848.762,914.0,15.24,54848.762,914.0,15.24
3,1.0,1.0,1.0,1.0,54813.225,914.0,15.23,54813.225,914.0,15.23
3,1.0,1.0,1.0,1.0,54448.779,907.0,15.12,54448.779,907.0,15.12
55,43.0,10.0,1.0,2.0,54300.976,905.0,15.08,54300.976,905.0,15.08
7,5.0,1.0,1.0,1.0,54210.934,904.0,15.06,54210.934,904.0,15.06
10,6.0,2.0,1.0,2.0,54185.333,903.0,15.05,54185.333,903.0,15.05
7,5.0,1.0,1.0,1.0,54173.359,903.0,15.05,54173.359,903.0,15.05
14,12.0,1.0,1.0,1.0,54121.812,902.0,15.03,54121.812,902.0,15.03
10,6.0,3.0,1.0,1.0,53972.691,900.0,14.99,53972.691,900.0,14.99
14,10.0,2.0,1.0,2.0,53942.017,899.0,14.98,53942.017,899.0,14.98
9,6.0,2.0,1.0,1.0,53737.751,896.0,14.93,53737.751,896.0,14.93
11,9.0,1.0,1.0,1.0,53757.603,896.0,14.93,53757.603,896.0,14.93
38,34.0,2.0,1.0,2.0,53725.611,895.0,14.92,53725.611,895.0,14.92
4,2.0,1.0,1.0,1.0,53609.931,893.0,14.89,53609.931,893.0,14.89
19,11.0,4.0,1.0,4.0,53324.976,889.0,14.81,53324.976,889.0,14.81
17,13.0,2.0,2.0,2.0,53368.181,889.0,14.82,26684.0905,445.0,7.41
11,8.0,2.0,1.0,1.0,53132.654,886.0,14.76,53132.654,886.0,14.76
15,13.0,1.0,1.0,1.0,53008.239,883.0,14.72,53008.239,883.0,14.72
8,7.0,0.0,1.0,1.0,52999.16,883.0,14.72,52999.16,883.0,14.72
38,36.0,1.0,1.0,1.0,52996.118,883.0,14.72,52996.118,883.0,14.72
29,13.0,13.0,1.0,3.0,52849.4,881.0,14.68,52849.4,881.0,14.68
10,8.0,1.0,1.0,1.0,52766.243,879.0,14.66,52766.243,879.0,14.66
36,34.0,1.0,1.0,1.0,52578.308,876.0,14.61,52578.308,876.0,14.61
28,25.0,2.0,1.0,1.0,52513.725,875.0,14.59,52513.725,875.0,14.59
7,5.0,1.0,1.0,1.0,52135.052,869.0,14.48,52135.052,869.0,14.48
9,7.0,1.0,1.0,1.0,52053.416,868.0,14.46,52053.416,868.0,14.46
