nb_visites,nb_views,nb_addtocarts,nb_transactions,cat_top_vus,cat_top_mis_panier,cat_top_vendus
12,8.0,3.0,1.0,0,0,0
15,12.0,2.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
75,70.0,4.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
4,2.0,1.0,1.0,0,0,0
25,20.0,4.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
25,24.0,0.0,1.0,0,0,0
49,47.0,1.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
22,19.0,2.0,1.0,0,0,0
170,168.0,1.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
21,18.0,2.0,1.0,0,0,0
29,28.0,0.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
34,30.0,3.0,1.0,0,0,0
20,16.0,3.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
132,130.0,1.0,1.0,0,0,0
63,62.0,0.0,1.0,0,0,0
30,27.0,2.0,1.0,0,0,0
72,70.0,1.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
154,147.0,6.0,1.0,0,0,0
66,62.0,3.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
41,39.0,1.0,1.0,0,0,0
38,34.0,3.0,1.0,0,0,0
70,66.0,3.0,1.0,0,0,0
71,68.0,2.0,1.0,0,0,0
59,56.0,2.0,1.0,0,0,0
81,78.0,2.0,1.0,0,0,0
39,34.0,4.0,1.0,0,0,0
158,153.0,4.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
27,25.0,1.0,1.0,0,0,0
103,99.0,3.0,1.0,0,0,0
25,24.0,0.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
36,34.0,1.0,1.0,0,0,0
19,16.0,2.0,1.0,0,0,0
53,50.0,2.0,1.0,0,0,0
9,6.0,2.0,1.0,0,0,0
55,54.0,0.0,1.0,0,0,0
11,8.0,2.0,1.0,0,0,0
41,39.0,1.0,1.0,0,0,0
31,25.0,5.0,1.0,0,0,0
107,101.0,5.0,1.0,0,0,0
38,36.0,1.0,1.0,0,0,0
54,52.0,1.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
13,10.0,2.0,1.0,0,0,0
99,92.0,6.0,1.0,0,0,0
37,33.0,3.0,1.0,0,0,0
15,11.0,3.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
97,95.0,1.0,1.0,0,0,0
79,74.0,4.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
20,19.0,0.0,1.0,0,0,0
9,6.0,2.0,1.0,0,0,0
24,22.0,1.0,1.0,0,0,0
41,39.0,1.0,1.0,0,0,0
14,9.0,4.0,1.0,0,0,0
23,20.0,2.0,1.0,0,0,0
59,54.0,4.0,1.0,0,0,0
12,8.0,3.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
56,55.0,0.0,1.0,0,0,0
10,9.0,0.0,1.0,0,0,0
26,23.0,2.0,1.0,0,0,0
1,0.0,0.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
30,28.0,1.0,1.0,0,0,0
36,33.0,2.0,1.0,0,0,0
65,61.0,3.0,1.0,0,0,0
52,45.0,6.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
146,140.0,5.0,1.0,0,0,0
92,87.0,4.0,1.0,0,0,0
256,251.0,4.0,1.0,0,0,0
13,12.0,0.0,1.0,0,0,0
24,22.0,1.0,1.0,0,0,0
36,34.0,1.0,1.0,0,0,0
45,42.0,2.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
11,10.0,0.0,1.0,0,0,0
81,79.0,1.0,1.0,0,0,0
49,47.0,1.0,1.0,0,0,0
98,94.0,3.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
16,10.0,5.0,1.0,0,0,0
188,183.0,4.0,1.0,0,0,0
196,193.0,2.0,1.0,0,0,0
16,13.0,2.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
410,405.0,4.0,1.0,1,0,0
27,22.0,4.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
69,66.0,2.0,1.0,0,0,0
15,10.0,4.0,1.0,0,0,0
15,12.0,2.0,1.0,0,0,0
277,274.0,2.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
22,18.0,3.0,1.0,0,0,0
26,20.0,5.0,1.0,0,0,0
27,23.0,3.0,1.0,0,0,0
34,30.0,3.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
4,1.0,2.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
171,167.0,3.0,1.0,0,0,0
40,37.0,2.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
41,35.0,5.0,1.0,0,0,0
128,121.0,6.0,1.0,0,0,0
17,13.0,3.0,1.0,0,0,0
47,45.0,1.0,1.0,0,0,0
32,30.0,1.0,1.0,0,0,0
72,68.0,3.0,1.0,0,0,0
65,63.0,1.0,1.0,0,0,0
3,1.0,1.0,1.0,0,0,0
35,33.0,1.0,1.0,0,0,0
288,285.0,2.0,1.0,0,0,0
11,8.0,2.0,1.0,0,0,0
43,38.0,4.0,1.0,0,0,0
22,20.0,1.0,1.0,0,0,0
26,23.0,2.0,1.0,0,0,0
56,52.0,3.0,1.0,0,0,0
46,43.0,2.0,1.0,0,0,0
61,59.0,1.0,1.0,0,0,0
41,37.0,3.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
58,56.0,1.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
47,44.0,2.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
32,30.0,1.0,1.0,0,0,0
49,46.0,2.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
3,1.0,1.0,1.0,0,0,0
35,33.0,1.0,1.0,0,0,0
109,105.0,3.0,1.0,0,0,0
46,42.0,3.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
56,46.0,9.0,1.0,0,0,0
27,23.0,3.0,1.0,0,0,0
76,73.0,2.0,1.0,0,0,0
197,187.0,9.0,1.0,0,0,0
33,30.0,2.0,1.0,0,0,0
40,38.0,1.0,1.0,0,0,0
20,17.0,2.0,1.0,0,0,0
79,77.0,1.0,1.0,0,0,0
48,45.0,2.0,1.0,0,0,0
43,40.0,2.0,1.0,0,0,0
71,66.0,4.0,1.0,0,0,0
37,32.0,4.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
19,16.0,2.0,1.0,0,0,0
29,25.0,3.0,1.0,0,0,0
136,131.0,4.0,1.0,0,0,0
49,43.0,5.0,1.0,0,0,0
45,43.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
137,131.0,5.0,1.0,0,0,0
93,91.0,1.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
38,34.0,3.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
212,208.0,3.0,1.0,0,0,0
14,11.0,2.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
120,118.0,1.0,1.0,0,0,0
88,84.0,3.0,1.0,0,0,0
65,61.0,3.0,1.0,0,0,0
21,18.0,2.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
162,154.0,7.0,1.0,0,0,0
42,40.0,1.0,1.0,0,0,0
62,58.0,3.0,1.0,0,0,0
105,101.0,3.0,1.0,0,0,0
27,23.0,3.0,1.0,0,0,0
9,8.0,0.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
73,71.0,1.0,1.0,0,0,0
40,38.0,1.0,1.0,0,0,0
12,9.0,2.0,1.0,0,0,0
53,49.0,3.0,1.0,0,0,0
50,47.0,2.0,1.0,0,0,0
54,49.0,4.0,1.0,0,0,0
77,74.0,2.0,1.0,0,0,0
54,51.0,2.0,1.0,0,0,0
86,83.0,2.0,1.0,0,0,0
68,65.0,2.0,1.0,0,0,0
21,16.0,4.0,1.0,0,0,0
29,26.0,2.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
21,18.0,2.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
56,53.0,2.0,1.0,0,0,0
19,16.0,2.0,1.0,0,0,0
31,28.0,2.0,1.0,0,0,0
10,9.0,0.0,1.0,0,0,0
31,29.0,1.0,1.0,0,0,0
115,113.0,1.0,1.0,0,0,0
11,10.0,0.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
201,190.0,10.0,1.0,0,0,0
38,33.0,4.0,1.0,0,0,0
34,31.0,2.0,1.0,0,0,0
42,39.0,2.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
6,3.0,2.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
31,28.0,2.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
6,5.0,0.0,1.0,0,0,0
43,39.0,3.0,1.0,0,0,0
18,15.0,2.0,1.0,0,0,0
63,61.0,1.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
35,32.0,2.0,1.0,0,0,0
74,71.0,2.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
3,1.0,1.0,1.0,0,0,0
129,121.0,7.0,1.0,0,0,0
24,22.0,1.0,1.0,0,0,0
3,1.0,1.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
11,10.0,0.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
153,149.0,3.0,1.0,0,0,0
121,115.0,5.0,1.0,0,0,0
22,20.0,1.0,1.0,0,0,0
33,31.0,1.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
41,38.0,2.0,1.0,0,0,0
8,5.0,2.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
14,13.0,0.0,1.0,0,0,0
14,11.0,2.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
16,13.0,2.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
19,17.0,1.0,1.0,0,0,0
38,32.0,5.0,1.0,0,0,0
35,32.0,2.0,1.0,0,0,0
18,15.0,2.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
78,71.0,6.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
15,12.0,2.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
145,141.0,3.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
8,5.0,2.0,1.0,0,0,0
69,65.0,3.0,1.0,0,0,0
41,38.0,2.0,1.0,0,0,0
34,32.0,1.0,1.0,0,0,0
23,20.0,2.0,1.0,0,0,0
3,1.0,1.0,1.0,0,0,0
28,20.0,7.0,1.0,0,0,0
46,43.0,2.0,1.0,0,0,0
62,58.0,3.0,1.0,0,0,0
4,2.0,1.0,1.0,0,0,0
142,138.0,3.0,1.0,0,0,0
67,62.0,4.0,1.0,0,0,0
338,328.0,9.0,1.0,1,0,0
14,13.0,0.0,1.0,0,0,0
68,65.0,2.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
29,26.0,2.0,1.0,0,0,0
54,52.0,1.0,1.0,0,0,0
8,7.0,0.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
53,51.0,1.0,1.0,0,0,0
39,37.0,1.0,1.0,0,0,0
27,25.0,1.0,1.0,0,0,0
160,155.0,4.0,1.0,0,0,0
15,14.0,0.0,1.0,0,0,0
15,12.0,2.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
48,45.0,2.0,1.0,0,0,0
204,199.0,4.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
51,46.0,4.0,1.0,0,0,0
49,47.0,1.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
85,77.0,7.0,1.0,0,0,0
22,21.0,0.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
49,47.0,1.0,1.0,0,0,0
68,64.0,3.0,1.0,0,0,0
50,48.0,1.0,1.0,0,0,0
26,24.0,1.0,1.0,0,0,0
50,48.0,1.0,1.0,0,0,0
15,11.0,3.0,1.0,0,0,0
71,67.0,3.0,1.0,0,0,0
31,30.0,0.0,1.0,0,0,0
56,54.0,1.0,1.0,0,0,0
19,15.0,3.0,1.0,0,0,0
26,24.0,1.0,1.0,0,0,0
74,72.0,1.0,1.0,0,0,0
10,7.0,2.0,1.0,0,0,0
13,10.0,2.0,1.0,0,0,0
13,10.0,2.0,1.0,0,0,0
13,10.0,2.0,1.0,0,0,0
38,36.0,1.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
285,276.0,8.0,1.0,0,0,0
49,41.0,7.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
75,72.0,2.0,1.0,0,0,0
142,138.0,3.0,1.0,0,0,0
61,58.0,2.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
19,16.0,2.0,1.0,0,0,0
71,68.0,2.0,1.0,0,0,0
45,41.0,3.0,1.0,0,0,0
72,69.0,2.0,1.0,0,0,0
20,17.0,2.0,1.0,0,0,0
36,33.0,2.0,1.0,0,0,0
9,6.0,2.0,1.0,0,0,0
24,22.0,1.0,1.0,0,0,0
57,51.0,5.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
24,19.0,4.0,1.0,0,0,0
21,18.0,2.0,1.0,0,0,0
25,21.0,3.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
26,24.0,1.0,1.0,0,0,0
44,41.0,2.0,1.0,0,0,0
52,49.0,2.0,1.0,0,0,0
12,9.0,2.0,1.0,0,0,0
104,102.0,1.0,1.0,0,0,0
89,83.0,5.0,1.0,0,0,0
62,59.0,2.0,1.0,0,0,0
378,373.0,4.0,1.0,1,0,0
54,49.0,4.0,1.0,0,0,0
176,169.0,6.0,1.0,0,0,0
64,57.0,6.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
60,55.0,4.0,1.0,0,0,0
110,106.0,3.0,1.0,0,0,0
29,27.0,1.0,1.0,0,0,0
125,120.0,4.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
151,145.0,5.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
10,7.0,2.0,1.0,0,0,0
83,68.0,14.0,1.0,0,0,0
48,47.0,0.0,1.0,0,0,0
35,32.0,2.0,1.0,0,0,0
26,23.0,2.0,1.0,0,0,0
73,71.0,1.0,1.0,0,0,0
35,30.0,4.0,1.0,0,0,0
47,43.0,3.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
10,7.0,2.0,1.0,0,0,0
28,25.0,2.0,1.0,0,0,0
25,22.0,2.0,1.0,0,0,0
56,53.0,2.0,1.0,0,0,0
80,75.0,4.0,1.0,0,0,0
37,35.0,1.0,1.0,0,0,0
75,72.0,2.0,1.0,0,0,0
111,106.0,4.0,1.0,0,0,0
21,17.0,3.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
67,65.0,1.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
91,85.0,5.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
23,20.0,2.0,1.0,0,0,0
111,106.0,4.0,1.0,0,0,0
56,52.0,3.0,1.0,0,0,0
24,21.0,2.0,1.0,0,0,0
50,46.0,3.0,1.0,0,0,0
182,179.0,2.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
24,22.0,1.0,1.0,0,0,0
17,14.0,2.0,1.0,0,0,0
134,126.0,7.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
12,11.0,0.0,1.0,0,0,0
42,40.0,1.0,1.0,0,0,0
365,362.0,2.0,1.0,1,0,0
117,112.0,4.0,1.0,0,0,0
22,20.0,1.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
20,17.0,2.0,1.0,0,0,0
83,79.0,3.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
89,81.0,7.0,1.0,0,0,0
113,110.0,2.0,1.0,0,0,0
19,17.0,1.0,1.0,0,0,0
12,9.0,2.0,1.0,0,0,0
105,101.0,3.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
95,94.0,0.0,1.0,0,0,0
38,36.0,1.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
33,31.0,1.0,1.0,0,0,0
183,174.0,8.0,1.0,0,0,0
44,39.0,4.0,1.0,0,0,0
47,45.0,1.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
29,21.0,7.0,1.0,0,0,0
89,84.0,4.0,1.0,0,0,0
11,8.0,2.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
33,31.0,1.0,1.0,0,0,0
46,41.0,4.0,1.0,0,0,0
31,28.0,2.0,1.0,0,0,0
33,30.0,2.0,1.0,0,0,0
13,10.0,2.0,1.0,0,0,0
13,9.0,3.0,1.0,0,0,0
88,86.0,1.0,1.0,0,0,0
171,166.0,4.0,1.0,0,0,0
68,63.0,4.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
46,42.0,3.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
33,31.0,1.0,1.0,0,0,0
82,72.0,9.0,1.0,0,0,0
27,25.0,1.0,1.0,0,0,0
7,4.0,2.0,1.0,0,0,0
97,96.0,0.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
32,30.0,1.0,1.0,0,0,0
58,53.0,4.0,1.0,0,0,0
17,14.0,2.0,1.0,0,0,0
83,79.0,3.0,1.0,0,0,0
64,59.0,4.0,1.0,0,0,0
145,139.0,5.0,1.0,0,0,0
38,36.0,1.0,1.0,0,0,0
23,18.0,4.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
70,59.0,10.0,1.0,0,0,0
57,54.0,2.0,1.0,0,0,0
42,40.0,1.0,1.0,0,0,0
5,2.0,2.0,1.0,0,0,0
269,263.0,5.0,1.0,0,0,0
11,8.0,2.0,1.0,0,0,0
17,13.0,3.0,1.0,0,0,0
11,8.0,2.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
117,114.0,2.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
47,45.0,1.0,1.0,0,0,0
25,22.0,2.0,1.0,0,0,0
37,35.0,1.0,1.0,0,0,0
6,5.0,0.0,1.0,0,0,0
19,17.0,1.0,1.0,0,0,0
15,12.0,2.0,1.0,0,0,0
47,43.0,3.0,1.0,0,0,0
292,284.0,7.0,1.0,0,0,0
19,16.0,2.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
102,98.0,3.0,1.0,0,0,0
25,23.0,1.0,1.0,0,0,0
9,5.0,3.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
101,98.0,2.0,1.0,0,0,0
17,14.0,2.0,1.0,0,0,0
27,23.0,3.0,1.0,0,0,0
26,24.0,1.0,1.0,0,0,0
103,100.0,2.0,1.0,0,0,0
8,5.0,2.0,1.0,0,0,0
68,64.0,3.0,1.0,0,0,0
60,56.0,3.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
49,42.0,6.0,1.0,0,0,0
18,15.0,2.0,1.0,0,0,0
24,23.0,0.0,1.0,0,0,0
43,40.0,2.0,1.0,0,0,0
24,22.0,1.0,1.0,0,0,0
25,22.0,2.0,1.0,0,0,0
516,507.0,8.0,1.0,1,0,0
12,9.0,2.0,1.0,0,0,0
41,38.0,2.0,1.0,0,0,0
39,36.0,2.0,1.0,0,0,0
74,68.0,5.0,1.0,0,0,0
17,14.0,2.0,1.0,0,0,0
12,9.0,2.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
17,16.0,0.0,1.0,0,0,0
31,28.0,2.0,1.0,0,0,0
35,33.0,1.0,1.0,0,0,0
60,56.0,3.0,1.0,0,0,0
12,11.0,0.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
55,50.0,4.0,1.0,0,0,0
55,53.0,1.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
87,83.0,3.0,1.0,0,0,0
71,69.0,1.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
60,55.0,4.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
74,68.0,5.0,1.0,0,0,0
56,52.0,3.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
47,44.0,2.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
13,10.0,2.0,1.0,0,0,0
38,35.0,2.0,1.0,0,0,0
93,89.0,3.0,1.0,0,0,0
62,56.0,5.0,1.0,0,0,0
101,98.0,2.0,1.0,0,0,0
78,73.0,4.0,1.0,0,0,0
58,56.0,1.0,1.0,0,0,0
23,18.0,4.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
68,65.0,2.0,1.0,0,0,0
18,14.0,3.0,1.0,0,0,0
234,217.0,16.0,1.0,0,1,0
17,15.0,1.0,1.0,0,0,0
153,148.0,4.0,1.0,0,0,0
35,31.0,3.0,1.0,0,0,0
29,26.0,2.0,1.0,0,0,0
46,44.0,1.0,1.0,0,0,0
16,13.0,2.0,1.0,0,0,0
121,116.0,4.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
33,31.0,1.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
38,35.0,2.0,1.0,0,0,0
98,92.0,5.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
53,50.0,2.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
29,25.0,3.0,1.0,0,0,0
51,45.0,5.0,1.0,0,0,0
25,22.0,2.0,1.0,0,0,0
16,11.0,4.0,1.0,0,0,0
35,32.0,2.0,1.0,0,0,0
273,268.0,4.0,1.0,0,0,0
83,80.0,2.0,1.0,0,0,0
90,84.0,5.0,1.0,0,0,0
80,77.0,2.0,1.0,0,0,0
272,265.0,6.0,1.0,0,0,0
55,52.0,2.0,1.0,0,0,0
128,121.0,6.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
8,5.0,2.0,1.0,0,0,0
57,53.0,3.0,1.0,0,0,0
3,1.0,1.0,1.0,0,0,0
19,18.0,0.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
162,157.0,4.0,1.0,0,0,0
23,19.0,3.0,1.0,0,0,0
69,67.0,1.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
257,245.0,11.0,1.0,0,0,0
33,31.0,1.0,1.0,0,0,0
38,35.0,2.0,1.0,0,0,0
62,60.0,1.0,1.0,0,0,0
197,174.0,22.0,1.0,0,1,0
36,33.0,2.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
73,72.0,0.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
26,23.0,2.0,1.0,0,0,0
39,34.0,4.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
20,17.0,2.0,1.0,0,0,0
42,39.0,2.0,1.0,0,0,0
20,14.0,5.0,1.0,0,0,0
4,2.0,1.0,1.0,0,0,0
41,38.0,2.0,1.0,0,0,0
14,13.0,0.0,1.0,0,0,0
28,27.0,0.0,1.0,0,0,0
40,37.0,2.0,1.0,0,0,0
29,27.0,1.0,1.0,0,0,0
30,26.0,3.0,1.0,0,0,0
32,30.0,1.0,1.0,0,0,0
117,115.0,1.0,1.0,0,0,0
169,151.0,17.0,1.0,0,1,0
43,40.0,2.0,1.0,0,0,0
93,91.0,1.0,1.0,0,0,0
8,5.0,2.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
60,56.0,3.0,1.0,0,0,0
44,39.0,4.0,1.0,0,0,0
23,20.0,2.0,1.0,0,0,0
60,53.0,6.0,1.0,0,0,0
127,122.0,4.0,1.0,0,0,0
61,55.0,5.0,1.0,0,0,0
44,41.0,2.0,1.0,0,0,0
35,28.0,6.0,1.0,0,0,0
34,32.0,1.0,1.0,0,0,0
35,32.0,2.0,1.0,0,0,0
87,84.0,2.0,1.0,0,0,0
7,3.0,3.0,1.0,0,0,0
220,206.0,13.0,1.0,0,0,0
16,13.0,2.0,1.0,0,0,0
9,8.0,0.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
111,107.0,3.0,1.0,0,0,0
23,20.0,2.0,1.0,0,0,0
43,40.0,2.0,1.0,0,0,0
34,32.0,1.0,1.0,0,0,0
38,36.0,1.0,1.0,0,0,0
58,53.0,4.0,1.0,0,0,0
57,53.0,3.0,1.0,0,0,0
27,22.0,4.0,1.0,0,0,0
41,37.0,3.0,1.0,0,0,0
64,60.0,3.0,1.0,0,0,0
29,26.0,2.0,1.0,0,0,0
66,62.0,3.0,1.0,0,0,0
31,29.0,1.0,1.0,0,0,0
71,67.0,3.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
30,28.0,1.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
94,89.0,4.0,1.0,0,0,0
102,98.0,3.0,1.0,0,0,0
38,33.0,4.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
172,168.0,3.0,1.0,0,0,0
11,6.0,4.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
52,49.0,2.0,1.0,0,0,0
193,188.0,4.0,1.0,0,0,0
93,90.0,2.0,1.0,0,0,0
110,107.0,2.0,1.0,0,0,0
50,47.0,2.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
36,34.0,1.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
130,127.0,2.0,1.0,0,0,0
36,29.0,6.0,1.0,0,0,0
20,17.0,2.0,1.0,0,0,0
52,48.0,3.0,1.0,0,0,0
12,9.0,2.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
29,27.0,1.0,1.0,0,0,0
33,30.0,2.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
210,207.0,2.0,1.0,0,0,0
71,69.0,1.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
64,61.0,2.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
33,31.0,1.0,1.0,0,0,0
26,23.0,2.0,1.0,0,0,0
55,51.0,3.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
28,25.0,2.0,1.0,0,0,0
38,36.0,1.0,1.0,0,0,0
103,98.0,4.0,1.0,0,0,0
44,39.0,4.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
41,39.0,1.0,1.0,0,0,0
38,34.0,3.0,1.0,0,0,0
28,17.0,10.0,1.0,0,0,0
24,22.0,1.0,1.0,0,0,0
22,18.0,3.0,1.0,0,0,0
37,30.0,6.0,1.0,0,0,0
15,10.0,4.0,1.0,0,0,0
