sum_time_second,sum_time_minute,sum_time_hour
610.073,10.0,0.17
430.739,7.0,0.12
121.594,2.0,0.03
153.602,3.0,0.04
134.752,2.0,0.04
1453.129,24.0,0.4
1744.748,29.0,0.48
3366.965,56.0,0.94
316.983,5.0,0.09
1076.971,18.0,0.3
185.635,3.0,0.05
152.018,3.0,0.04
107.621,2.0,0.03
3409.011,57.0,0.95
295.415,5.0,0.08
7218.647,120.0,2.01
740.813,12.0,0.21
249.47,4.0,0.07
576.902,10.0,0.16
308.734,5.0,0.09
166.071,3.0,0.05
177.621,3.0,0.05
471.787,8.0,0.13
1707.87,28.0,0.47
107.256,2.0,0.03
424.255,7.0,0.12
198.299,3.0,0.06
3842.184,64.0,1.07
0.0,0.0,0.0
309.924,5.0,0.09
216.006,4.0,0.06
1751.256,29.0,0.49
0.0,0.0,0.0
2649.848,44.0,0.74
3689.526,61.0,1.02
5060.641,84.0,1.41
4288.099,71.0,1.19
112.362,2.0,0.03
280.586,5.0,0.08
422.7,7.0,0.12
295.16,5.0,0.08
166.961,3.0,0.05
2782.72,46.0,0.77
249.878,4.0,0.07
219.157,4.0,0.06
46505.722,775.0,12.92
177.716,3.0,0.05
144.874,2.0,0.04
129.132,2.0,0.04
79334.151,1322.0,22.04
404.734,7.0,0.11
733.655,12.0,0.2
383.089,6.0,0.11
3296.576,55.0,0.92
577.907,10.0,0.16
450.437,8.0,0.13
4684.154,78.0,1.3
563.494,9.0,0.16
0.0,0.0,0.0
2249.28,37.0,0.62
81504.94,1358.0,22.64
1071.575,18.0,0.3
2235.97,37.0,0.62
453.851,8.0,0.13
260.023,4.0,0.07
2868.687,48.0,0.8
146.206,2.0,0.04
5042.04,84.0,1.4
189.625,3.0,0.05
1720.739,29.0,0.48
737.335,12.0,0.2
55.824,1.0,0.02
154.954,3.0,0.04
722.771,12.0,0.2
328.942,5.0,0.09
437.922,7.0,0.12
115.179,2.0,0.03
153.638,3.0,0.04
249.017,4.0,0.07
178.725,3.0,0.05
691.387,12.0,0.19
791.227,13.0,0.22
185.299,3.0,0.05
651.88,11.0,0.18
1112.968,19.0,0.31
468.221,8.0,0.13
1307.162,22.0,0.36
456.219,8.0,0.13
871.939,15.0,0.24
16702.181,278.0,4.64
117.515,2.0,0.03
153.193,3.0,0.04
2947.22,49.0,0.82
44974.775,750.0,12.49
1952.205,33.0,0.54
690.069,12.0,0.19
402.775,7.0,0.11
620.245,10.0,0.17
137.437,2.0,0.04
7309.748,122.0,2.03
255.395,4.0,0.07
22007.979,367.0,6.11
152.622,3.0,0.04
784.219,13.0,0.22
388.89,6.0,0.11
1578.332,26.0,0.44
173.498,3.0,0.05
166.291,3.0,0.05
192.342,3.0,0.05
16958.492,283.0,4.71
971.256,16.0,0.27
215.605,4.0,0.06
311.06,5.0,0.09
927.986,15.0,0.26
411.856,7.0,0.11
15985.945,266.0,4.44
2268.601,38.0,0.63
1242.243,21.0,0.35
116.546,2.0,0.03
633.066,11.0,0.18
209.292,3.0,0.06
94.974,2.0,0.03
150.411,3.0,0.04
263.234,4.0,0.07
433.263,7.0,0.12
40.75,1.0,0.01
941.762,16.0,0.26
7458.744,124.0,2.07
531.73,9.0,0.15
4663.03,78.0,1.3
887.34,15.0,0.25
6483.852,108.0,1.8
1193.733,20.0,0.33
153.664,3.0,0.04
733.228,12.0,0.2
76907.081,1282.0,21.36
684.456,11.0,0.19
3159.761,53.0,0.88
216.516,4.0,0.06
295.384,5.0,0.08
1731.054,29.0,0.48
85.487,1.0,0.02
133.771,2.0,0.04
85564.31,1426.0,23.77
219.548,4.0,0.06
1093.69,18.0,0.3
386.215,6.0,0.11
449.028,7.0,0.12
217.914,4.0,0.06
217.381,4.0,0.06
2185.026,36.0,0.61
3363.471,56.0,0.93
104.953,2.0,0.03
131.99,2.0,0.04
255.719,4.0,0.07
1094.52,18.0,0.3
1086.125,18.0,0.3
236.733,4.0,0.07
466.15,8.0,0.13
208.665,3.0,0.06
1314.306,22.0,0.37
85686.674,1428.0,23.8
730.084,12.0,0.2
114.575,2.0,0.03
84006.571,1400.0,23.34
800.237,13.0,0.22
446.792,7.0,0.12
78.887,1.0,0.02
155.789,3.0,0.04
201.705,3.0,0.06
1029.577,17.0,0.29
300.804,5.0,0.08
1100.947,18.0,0.31
258.088,4.0,0.07
308.013,5.0,0.09
469.221,8.0,0.13
66959.96,1116.0,18.6
1028.967,17.0,0.29
12173.225,203.0,3.38
784.138,13.0,0.22
331.648,6.0,0.09
1288.243,21.0,0.36
76861.005,1281.0,21.35
235.561,4.0,0.07
4930.922,82.0,1.37
225.388,4.0,0.06
2003.684,33.0,0.56
381.601,6.0,0.11
1667.789,28.0,0.46
451.802,8.0,0.13
665.335,11.0,0.18
172.861,3.0,0.05
175.872,3.0,0.05
1440.411,24.0,0.4
379.31,6.0,0.11
57318.27,955.0,15.92
3736.742,62.0,1.04
529.023,9.0,0.15
652.953,11.0,0.18
208.105,3.0,0.06
93.685,2.0,0.03
0.0,0.0,0.0
75652.979,1261.0,21.01
0.0,0.0,0.0
388.738,6.0,0.11
248.734,4.0,0.07
204.461,3.0,0.06
78.928,1.0,0.02
64.204,1.0,0.02
78.008,1.0,0.02
306.736,5.0,0.09
2383.583,40.0,0.66
390.599,7.0,0.11
2496.517,42.0,0.69
7677.158,128.0,2.13
6383.634,106.0,1.77
24348.952,406.0,6.76
151.33,3.0,0.04
141.671,2.0,0.04
499.985,8.0,0.14
2374.133,40.0,0.66
705.677,12.0,0.2
3773.178,63.0,1.05
980.171,16.0,0.27
115.638,2.0,0.03
553.224,9.0,0.15
2151.273,36.0,0.6
337.559,6.0,0.09
13287.388,221.0,3.69
1123.082,19.0,0.31
1798.106,30.0,0.5
464.104,8.0,0.13
80.651,1.0,0.02
227.436,4.0,0.06
582.821,10.0,0.16
709.31,12.0,0.2
1829.859,30.0,0.51
184.558,3.0,0.05
201.396,3.0,0.06
203.94,3.0,0.06
2049.851,34.0,0.57
384.643,6.0,0.11
690.232,12.0,0.19
262.979,4.0,0.07
20277.895,338.0,5.63
304.05,5.0,0.08
248.521,4.0,0.07
72.354,1.0,0.02
12314.654,205.0,3.42
152.885,3.0,0.04
3167.231,53.0,0.88
256.895,4.0,0.07
140.45,2.0,0.04
1159.474,19.0,0.32
438.04,7.0,0.12
123.746,2.0,0.03
1475.933,25.0,0.41
313.143,5.0,0.09
74.385,1.0,0.02
1597.35,27.0,0.44
116.238,2.0,0.03
1978.879,33.0,0.55
798.675,13.0,0.22
0.0,0.0,0.0
240.233,4.0,0.07
107.569,2.0,0.03
318.346,5.0,0.09
1718.782,29.0,0.48
2369.155,39.0,0.66
303.914,5.0,0.08
299.122,5.0,0.08
1042.628,17.0,0.29
307.075,5.0,0.09
62805.139,1047.0,17.45
1314.427,22.0,0.37
148.558,2.0,0.04
99.832,2.0,0.03
2038.31,34.0,0.57
689.084,11.0,0.19
3024.631,50.0,0.84
432.601,7.0,0.12
216.921,4.0,0.06
460.634,8.0,0.13
74003.836,1233.0,20.56
9889.248,165.0,2.75
542.494,9.0,0.15
1486.819,25.0,0.41
20105.706,335.0,5.58
156.883,3.0,0.04
490.519,8.0,0.14
902.179,15.0,0.25
765.104,13.0,0.21
694.686,12.0,0.19
171.566,3.0,0.05
628.717,10.0,0.17
1132.702,19.0,0.31
52053.416,868.0,14.46
124.931,2.0,0.03
221.709,4.0,0.06
262.004,4.0,0.07
566.888,9.0,0.16
7299.433,122.0,2.03
145.634,2.0,0.04
881.509,15.0,0.24
556.678,9.0,0.15
211.342,4.0,0.06
179.644,3.0,0.05
6685.957,111.0,1.86
457.673,8.0,0.13
210.592,4.0,0.06
870.292,15.0,0.24
324.965,5.0,0.09
393.008,7.0,0.11
175.751,3.0,0.05
7069.946,118.0,1.96
97.995,2.0,0.03
752.893,13.0,0.21
421.372,7.0,0.12
118.433,2.0,0.03
237.634,4.0,0.07
65.252,1.0,0.02
50.209,1.0,0.01
971.997,16.0,0.27
185.123,3.0,0.05
53368.181,889.0,14.82
329.468,5.0,0.09
378.615,6.0,0.11
18654.507,311.0,5.18
1183.796,20.0,0.33
7426.931,124.0,2.06
5189.241,86.0,1.44
424.441,7.0,0.12
2036.377,34.0,0.57
475.197,8.0,0.13
1022.087,17.0,0.28
519.819,9.0,0.14
6040.537,101.0,1.68
544.686,9.0,0.15
742.727,12.0,0.21
79882.694,1331.0,22.19
533.083,9.0,0.15
18862.022,314.0,5.24
77.642,1.0,0.02
764.561,13.0,0.21
3837.799,64.0,1.07
510.944,9.0,0.14
235.755,4.0,0.07
2636.515,44.0,0.73
174.07,3.0,0.05
204.96,3.0,0.06
120.618,2.0,0.03
62576.608,1043.0,17.38
147.739,2.0,0.04
2601.148,43.0,0.72
256.233,4.0,0.07
263.663,4.0,0.07
68352.544,1139.0,18.99
191.03,3.0,0.05
249.119,4.0,0.07
58.924,1.0,0.02
152.729,3.0,0.04
78.461,1.0,0.02
861.815,14.0,0.24
359.159,6.0,0.1
401.594,7.0,0.11
183.851,3.0,0.05
392.228,7.0,0.11
507.238,8.0,0.14
140.454,2.0,0.04
329.245,5.0,0.09
0.0,0.0,0.0
359.615,6.0,0.1
117.752,2.0,0.03
344.037,6.0,0.1
851.8,14.0,0.24
613.708,10.0,0.17
1059.57,18.0,0.29
1116.78,19.0,0.31
2514.807,42.0,0.7
449.814,7.0,0.12
1080.306,18.0,0.3
9257.604,154.0,2.57
345.938,6.0,0.1
110.437,2.0,0.03
100.657,2.0,0.03
663.599,11.0,0.18
1691.292,28.0,0.47
861.106,14.0,0.24
686.263,11.0,0.19
74.328,1.0,0.02
91.342,2.0,0.03
1267.079,21.0,0.35
25786.335,430.0,7.16
109.582,2.0,0.03
140.751,2.0,0.04
460.334,8.0,0.13
359.033,6.0,0.1
285.212,5.0,0.08
476.015,8.0,0.13
636.519,11.0,0.18
893.243,15.0,0.25
603.426,10.0,0.17
268.413,4.0,0.07
369.754,6.0,0.1
160.667,3.0,0.04
150.744,3.0,0.04
203.045,3.0,0.06
153.025,3.0,0.04
1145.427,19.0,0.32
570.529,10.0,0.16
216.738,4.0,0.06
3395.53,57.0,0.94
1075.824,18.0,0.3
467.616,8.0,0.13
255.932,4.0,0.07
207.553,3.0,0.06
3402.225,57.0,0.95
177.022,3.0,0.05
344.458,6.0,0.1
154.356,3.0,0.04
1053.436,18.0,0.29
206.742,3.0,0.06
18484.028,308.0,5.13
289.988,5.0,0.08
223.714,4.0,0.06
1624.337,27.0,0.45
233.941,4.0,0.06
466.62,8.0,0.13
36.423,1.0,0.01
0.0,0.0,0.0
7256.535,121.0,2.02
572.2,10.0,0.16
294.872,5.0,0.08
870.237,15.0,0.24
851.914,14.0,0.24
995.342,17.0,0.28
2842.027,47.0,0.79
221.054,4.0,0.06
278.549,5.0,0.08
470.849,8.0,0.13
2708.522,45.0,0.75
739.81,12.0,0.21
28573.656,476.0,7.94
117.837,2.0,0.03
263.039,4.0,0.07
2756.284,46.0,0.77
168.206,3.0,0.05
136.943,2.0,0.04
686.384,11.0,0.19
1579.913,26.0,0.44
345.085,6.0,0.1
4497.336,75.0,1.25
348.158,6.0,0.1
0.0,0.0,0.0
596.775,10.0,0.17
829.783,14.0,0.23
353.899,6.0,0.1
63.491,1.0,0.02
237.152,4.0,0.07
28985.473,483.0,8.05
2544.19,42.0,0.71
37419.614,624.0,10.39
711.007,12.0,0.2
2224.951,37.0,0.62
486.077,8.0,0.14
301.522,5.0,0.08
112.334,2.0,0.03
133.128,2.0,0.04
2411.809,40.0,0.67
702.457,12.0,0.2
996.025,17.0,0.28
524.173,9.0,0.15
1284.226,21.0,0.36
311.581,5.0,0.09
46.948,1.0,0.01
3913.51,65.0,1.09
736.013,12.0,0.2
6529.571,109.0,1.81
131.703,2.0,0.04
56038.996,934.0,15.57
221.244,4.0,0.06
706.029,12.0,0.2
40443.565,674.0,11.23
85242.283,1421.0,23.68
1223.962,20.0,0.34
1189.903,20.0,0.33
94.748,2.0,0.03
128.29,2.0,0.04
912.8,15.0,0.25
389.325,6.0,0.11
2754.413,46.0,0.77
540.642,9.0,0.15
5355.571,89.0,1.49
628.41,10.0,0.17
95.186,2.0,0.03
4039.268,67.0,1.12
625.24,10.0,0.17
625.808,10.0,0.17
2162.494,36.0,0.6
1240.175,21.0,0.34
341.777,6.0,0.09
5261.057,88.0,1.46
218.545,4.0,0.06
298.255,5.0,0.08
369.717,6.0,0.1
508.182,8.0,0.14
144.195,2.0,0.04
292.36,5.0,0.08
238.693,4.0,0.07
419.415,7.0,0.12
59399.983,990.0,16.5
7191.512,120.0,2.0
132.367,2.0,0.04
893.219,15.0,0.25
1144.677,19.0,0.32
34615.306,577.0,9.62
712.25,12.0,0.2
153.771,3.0,0.04
103.549,2.0,0.03
2491.857,42.0,0.69
227.762,4.0,0.06
207.133,3.0,0.06
189.408,3.0,0.05
1202.978,20.0,0.33
65713.84,1095.0,18.25
149.932,2.0,0.04
347.04,6.0,0.1
4372.051,73.0,1.21
0.0,0.0,0.0
3462.256,58.0,0.96
974.668,16.0,0.27
206.036,3.0,0.06
486.907,8.0,0.14
1528.233,25.0,0.42
796.754,13.0,0.22
8915.274,149.0,2.48
686.171,11.0,0.19
883.611,15.0,0.25
237.749,4.0,0.07
9576.109,160.0,2.66
7332.571,122.0,2.04
96.237,2.0,0.03
22519.678,375.0,6.26
1861.923,31.0,0.52
848.833,14.0,0.24
65681.905,1095.0,18.24
90.182,2.0,0.03
78.809,1.0,0.02
232.676,4.0,0.06
3743.391,62.0,1.04
393.814,7.0,0.11
4488.422,75.0,1.25
2764.084,46.0,0.77
108.454,2.0,0.03
969.304,16.0,0.27
161.808,3.0,0.04
116.948,2.0,0.03
0.0,0.0,0.0
377.498,6.0,0.1
34.877,1.0,0.01
182.238,3.0,0.05
125.515,2.0,0.03
503.652,8.0,0.14
8936.745,149.0,2.48
893.56,15.0,0.25
560.814,9.0,0.16
408.928,7.0,0.11
6113.654,102.0,1.7
69471.922,1158.0,19.3
839.972,14.0,0.23
289.791,5.0,0.08
135.049,2.0,0.04
1817.084,30.0,0.5
282.165,5.0,0.08
671.945,11.0,0.19
194.29,3.0,0.05
1929.863,32.0,0.54
1699.491,28.0,0.47
16675.553,278.0,4.63
152.606,3.0,0.04
145.415,2.0,0.04
1212.534,20.0,0.34
290.897,5.0,0.08
260.086,4.0,0.07
496.548,8.0,0.14
220.552,4.0,0.06
648.469,11.0,0.18
233.745,4.0,0.06
267.459,4.0,0.07
3636.272,61.0,1.01
80731.078,1346.0,22.43
1070.218,18.0,0.3
3607.028,60.0,1.0
142.861,2.0,0.04
4821.168,80.0,1.34
2941.267,49.0,0.82
80.535,1.0,0.02
274.805,5.0,0.08
1009.707,17.0,0.28
313.414,5.0,0.09
216.059,4.0,0.06
266.804,4.0,0.07
281.041,5.0,0.08
576.444,10.0,0.16
27894.359,465.0,7.75
0.0,0.0,0.0
366.843,6.0,0.1
27.528,0.0,0.01
189.63,3.0,0.05
837.403,14.0,0.23
445.436,7.0,0.12
378.056,6.0,0.11
3516.756,59.0,0.98
310.656,5.0,0.09
569.341,9.0,0.16
181.814,3.0,0.05
779.179,13.0,0.22
223.023,4.0,0.06
166.405,3.0,0.05
260.2,4.0,0.07
114.075,2.0,0.03
2521.366,42.0,0.7
1091.195,18.0,0.3
17079.573,285.0,4.74
982.125,16.0,0.27
96.439,2.0,0.03
196.5,3.0,0.05
10100.251,168.0,2.81
162.147,3.0,0.05
3150.087,53.0,0.88
844.999,14.0,0.23
517.724,9.0,0.14
2846.858,47.0,0.79
1512.592,25.0,0.42
1567.309,26.0,0.44
102.815,2.0,0.03
894.977,15.0,0.25
811.059,14.0,0.23
120.446,2.0,0.03
286.891,5.0,0.08
138.966,2.0,0.04
48.703,1.0,0.01
394.951,7.0,0.11
486.922,8.0,0.14
10691.146,178.0,2.97
1509.307,25.0,0.42
180.144,3.0,0.05
85.227,1.0,0.02
4341.902,72.0,1.21
518.771,9.0,0.14
172.008,3.0,0.05
217.915,4.0,0.06
95.723,2.0,0.03
231.622,4.0,0.06
933.275,16.0,0.26
416.779,7.0,0.12
441.954,7.0,0.12
8820.34,147.0,2.45
576.744,10.0,0.16
498.924,8.0,0.14
4677.624,78.0,1.3
476.707,8.0,0.13
243.017,4.0,0.07
757.391,13.0,0.21
243.913,4.0,0.07
318.329,5.0,0.09
520.05,9.0,0.14
511.296,9.0,0.14
4098.95,68.0,1.14
254.389,4.0,0.07
64.39,1.0,0.02
607.552,10.0,0.17
12067.044,201.0,3.35
130.563,2.0,0.04
847.03,14.0,0.24
133.203,2.0,0.04
1055.411,18.0,0.29
71.571,1.0,0.02
904.689,15.0,0.25
284.631,5.0,0.08
3017.207,50.0,0.84
339.123,6.0,0.09
239.977,4.0,0.07
1154.923,19.0,0.32
494.426,8.0,0.14
103.258,2.0,0.03
566.696,9.0,0.16
35773.297,596.0,9.94
6988.824,116.0,1.94
12312.612,205.0,3.42
1113.468,19.0,0.31
397.324,7.0,0.11
1383.555,23.0,0.38
227.765,4.0,0.06
878.404,15.0,0.24
3202.11,53.0,0.89
560.671,9.0,0.16
826.157,14.0,0.23
602.369,10.0,0.17
118.944,2.0,0.03
164.796,3.0,0.05
188.609,3.0,0.05
900.953,15.0,0.25
336.838,6.0,0.09
182.412,3.0,0.05
2014.47,34.0,0.56
215.942,4.0,0.06
145.4,2.0,0.04
687.092,11.0,0.19
6515.211,109.0,1.81
3587.835,60.0,1.0
943.436,16.0,0.26
396.311,7.0,0.11
2422.534,40.0,0.67
1671.665,28.0,0.46
103.635,2.0,0.03
1503.141,25.0,0.42
372.348,6.0,0.1
465.478,8.0,0.13
69708.843,1162.0,19.36
992.436,17.0,0.28
348.712,6.0,0.1
82223.634,1370.0,22.84
8626.882,144.0,2.4
371.406,6.0,0.1
410.063,7.0,0.11
155.08,3.0,0.04
268.759,4.0,0.07
903.461,15.0,0.25
360.853,6.0,0.1
55.517,1.0,0.02
139.897,2.0,0.04
828.317,14.0,0.23
482.174,8.0,0.13
156.486,3.0,0.04
278.716,5.0,0.08
5141.785,86.0,1.43
424.382,7.0,0.12
403.76,7.0,0.11
66.695,1.0,0.02
803.173,13.0,0.22
23314.064,389.0,6.48
3095.96,52.0,0.86
91.093,2.0,0.03
244.899,4.0,0.07
360.642,6.0,0.1
340.722,6.0,0.09
328.188,5.0,0.09
238.63,4.0,0.07
178.775,3.0,0.05
262.255,4.0,0.07
691.717,12.0,0.19
102.933,2.0,0.03
54.113,1.0,0.02
123.705,2.0,0.03
4453.822,74.0,1.24
1.25,0.0,0.0
10632.415,177.0,2.95
3620.529,60.0,1.01
0.0,0.0,0.0
2028.938,34.0,0.56
194.349,3.0,0.05
962.397,16.0,0.27
55.991,1.0,0.02
47280.775,788.0,13.13
8471.245,141.0,2.35
98.919,2.0,0.03
308.677,5.0,0.09
34496.835,575.0,9.58
403.343,7.0,0.11
2446.335,41.0,0.68
2280.54,38.0,0.63
168.321,3.0,0.05
133.965,2.0,0.04
1064.19,18.0,0.3
140.15,2.0,0.04
4847.356,81.0,1.35
242.11,4.0,0.07
1927.676,32.0,0.54
284.921,5.0,0.08
140.358,2.0,0.04
105.797,2.0,0.03
591.54,10.0,0.16
2796.733,47.0,0.78
271.028,5.0,0.08
1916.165,32.0,0.53
216.74,4.0,0.06
409.22,7.0,0.11
178.402,3.0,0.05
122.036,2.0,0.03
171.034,3.0,0.05
474.011,8.0,0.13
29.152,0.0,0.01
2838.438,47.0,0.79
51465.678,858.0,14.3
784.29,13.0,0.22
1583.403,26.0,0.44
30377.678,506.0,8.44
997.434,17.0,0.28
212.12,4.0,0.06
115.786,2.0,0.03
469.72,8.0,0.13
177.449,3.0,0.05
185.891,3.0,0.05
1561.359,26.0,0.43
3598.642,60.0,1.0
721.244,12.0,0.2
105.673,2.0,0.03
426.195,7.0,0.12
0.0,0.0,0.0
489.623,8.0,0.14
287.249,5.0,0.08
202.628,3.0,0.06
1814.571,30.0,0.5
1846.64,31.0,0.51
365.958,6.0,0.1
36014.647,600.0,10.0
2156.746,36.0,0.6
227.342,4.0,0.06
477.874,8.0,0.13
938.492,16.0,0.26
39.012,1.0,0.01
255.727,4.0,0.07
524.148,9.0,0.15
234.708,4.0,0.07
1685.24,28.0,0.47
191.408,3.0,0.05
79.23,1.0,0.02
597.821,10.0,0.17
5786.759,96.0,1.61
7989.878,133.0,2.22
11922.994,199.0,3.31
1565.545,26.0,0.43
333.564,6.0,0.09
214.562,4.0,0.06
82.742,1.0,0.02
61440.639,1024.0,17.07
75.914,1.0,0.02
74008.898,1233.0,20.56
1035.32,17.0,0.29
455.787,8.0,0.13
717.179,12.0,0.2
3103.898,52.0,0.86
123.805,2.0,0.03
0.0,0.0,0.0
164.124,3.0,0.05
577.615,10.0,0.16
700.253,12.0,0.19
207.442,3.0,0.06
0.0,0.0,0.0
548.559,9.0,0.15
434.257,7.0,0.12
3913.466,65.0,1.09
1336.792,22.0,0.37
435.574,7.0,0.12
115.438,2.0,0.03
3076.921,51.0,0.85
336.192,6.0,0.09
2149.831,36.0,0.6
548.209,9.0,0.15
1132.255,19.0,0.31
19558.042,326.0,5.43
428.552,7.0,0.12
865.259,14.0,0.24
948.452,16.0,0.26
228.411,4.0,0.06
88.11,1.0,0.02
280.361,5.0,0.08
1552.711,26.0,0.43
622.134,10.0,0.17
1612.708,27.0,0.45
44.369,1.0,0.01
167.198,3.0,0.05
44.352,1.0,0.01
1575.915,26.0,0.44
1868.641,31.0,0.52
108.575,2.0,0.03
238.352,4.0,0.07
2424.794,40.0,0.67
124.428,2.0,0.03
297.989,5.0,0.08
6195.598,103.0,1.72
1100.102,18.0,0.31
221.362,4.0,0.06
38086.678,635.0,10.58
601.53,10.0,0.17
809.607,13.0,0.22
622.219,10.0,0.17
322.438,5.0,0.09
467.37,8.0,0.13
73889.244,1231.0,20.52
433.079,7.0,0.12
2856.827,48.0,0.79
344.328,6.0,0.1
5333.451,89.0,1.48
1084.339,18.0,0.3
78.377,1.0,0.02
666.67,11.0,0.19
2604.584,43.0,0.72
297.008,5.0,0.08
6457.377,108.0,1.79
327.278,5.0,0.09
0.0,0.0,0.0
291.394,5.0,0.08
3379.094,56.0,0.94
1904.817,32.0,0.53
22467.22,374.0,6.24
527.478,9.0,0.15
27141.509,452.0,7.54
41124.087,685.0,11.42
342.136,6.0,0.1
3043.517,51.0,0.85
239.443,4.0,0.07
1258.975,21.0,0.35
340.732,6.0,0.09
352.336,6.0,0.1
232.415,4.0,0.06
262.276,4.0,0.07
75965.732,1266.0,21.1
192.019,3.0,0.05
538.125,9.0,0.15
51.385,1.0,0.01
2131.932,36.0,0.59
114.814,2.0,0.03
32245.143,537.0,8.96
110.492,2.0,0.03
371.559,6.0,0.1
238.385,4.0,0.07
1749.383,29.0,0.49
1101.733,18.0,0.31
269.944,4.0,0.07
717.026,12.0,0.2
629.786,10.0,0.17
156.3,3.0,0.04
756.548,13.0,0.21
238.315,4.0,0.07
1333.513,22.0,0.37
733.184,12.0,0.2
168.007,3.0,0.05
441.385,7.0,0.12
131.404,2.0,0.04
366.716,6.0,0.1
175.449,3.0,0.05
3941.924,66.0,1.09
74775.468,1246.0,20.77
2687.034,45.0,0.75
72719.104,1212.0,20.2
162.35,3.0,0.05
995.998,17.0,0.28
5827.47,97.0,1.62
66.773,1.0,0.02
277.48,5.0,0.08
224.762,4.0,0.06
2416.454,40.0,0.67
1294.567,22.0,0.36
752.821,13.0,0.21
74070.154,1235.0,20.58
132.927,2.0,0.04
218.913,4.0,0.06
704.545,12.0,0.2
406.957,7.0,0.11
270.758,5.0,0.08
771.245,13.0,0.21
250.843,4.0,0.07
37666.479,628.0,10.46
126.649,2.0,0.04
4905.496,82.0,1.36
1220.386,20.0,0.34
226.098,4.0,0.06
400.858,7.0,0.11
65485.18,1091.0,18.19
328.022,5.0,0.09
623.17,10.0,0.17
129.445,2.0,0.04
303.422,5.0,0.08
183.338,3.0,0.05
403.154,7.0,0.11
407.854,7.0,0.11
119.745,2.0,0.03
2063.665,34.0,0.57
309.833,5.0,0.09
4978.627,83.0,1.38
123.882,2.0,0.03
44309.546,738.0,12.31
585.205,10.0,0.16
17372.059,290.0,4.83
413.301,7.0,0.11
393.521,7.0,0.11
286.139,5.0,0.08
901.048,15.0,0.25
571.149,10.0,0.16
43590.482,727.0,12.11
72728.438,1212.0,20.2
1401.675,23.0,0.39
207.466,3.0,0.06
0.0,0.0,0.0
365.001,6.0,0.1
704.035,12.0,0.2
187.877,3.0,0.05
177.762,3.0,0.05
5741.921,96.0,1.59
254.225,4.0,0.07
996.105,17.0,0.28
571.649,10.0,0.16
940.635,16.0,0.26
381.858,6.0,0.11
628.454,10.0,0.17
199.276,3.0,0.06
70439.477,1174.0,19.57
197.795,3.0,0.05
176.434,3.0,0.05
93.782,2.0,0.03
75572.681,1260.0,20.99
210.258,4.0,0.06
480.847,8.0,0.13
222.136,4.0,0.06
571.328,10.0,0.16
303.853,5.0,0.08
44947.351,749.0,12.49
146.897,2.0,0.04
227.427,4.0,0.06
152.064,3.0,0.04
707.854,12.0,0.2
80797.657,1347.0,22.44
187.467,3.0,0.05
360.614,6.0,0.1
1409.41,23.0,0.39
783.189,13.0,0.22
316.122,5.0,0.09
565.842,9.0,0.16
268.023,4.0,0.07
2876.391,48.0,0.8
388.394,6.0,0.11
199.881,3.0,0.06
445.843,7.0,0.12
209.078,3.0,0.06
5070.448,85.0,1.41
184.444,3.0,0.05
10236.367,171.0,2.84
104.382,2.0,0.03
467.274,8.0,0.13
7488.318,125.0,2.08
158.483,3.0,0.04
64183.881,1070.0,17.83
341.378,6.0,0.09
167.801,3.0,0.05
905.191,15.0,0.25
3747.649,62.0,1.04
577.164,10.0,0.16
155.156,3.0,0.04
433.496,7.0,0.12
1864.907,31.0,0.52
64.424,1.0,0.02
1487.396,25.0,0.41
12071.308,201.0,3.35
207.808,3.0,0.06
410.348,7.0,0.11
1777.937,30.0,0.49
1874.874,31.0,0.52
3067.157,51.0,0.85
671.144,11.0,0.19
34881.982,581.0,9.69
424.872,7.0,0.12
1509.25,25.0,0.42
562.593,9.0,0.16
477.306,8.0,0.13
379.761,6.0,0.11
390.116,7.0,0.11
311.203,5.0,0.09
692.993,12.0,0.19
5321.514,89.0,1.48
1473.998,25.0,0.41
36690.13,612.0,10.19
268.292,4.0,0.07
31.159,1.0,0.01
3915.648,65.0,1.09
3370.81,56.0,0.94
3325.132,55.0,0.92
421.088,7.0,0.12
621.872,10.0,0.17
99.983,2.0,0.03
1225.578,20.0,0.34
850.629,14.0,0.24
8895.015,148.0,2.47
65.036,1.0,0.02
426.577,7.0,0.12
184.384,3.0,0.05
2471.236,41.0,0.69
2306.78,38.0,0.64
2730.534,46.0,0.76
479.193,8.0,0.13
852.489,14.0,0.24
998.186,17.0,0.28
32.479,1.0,0.01
886.355,15.0,0.25
139.9,2.0,0.04
113.054,2.0,0.03
2874.414,48.0,0.8
324.763,5.0,0.09
1582.482,26.0,0.44
2049.5,34.0,0.57
257.264,4.0,0.07
141.074,2.0,0.04
372.725,6.0,0.1
142.018,2.0,0.04
2712.333,45.0,0.75
219.403,4.0,0.06
161.592,3.0,0.04
543.581,9.0,0.15
510.646,9.0,0.14
669.003,11.0,0.19
338.25,6.0,0.09
0.015,0.0,0.0
1691.743,28.0,0.47
521.827,9.0,0.14
4476.49,75.0,1.24
212.804,4.0,0.06
75.728,1.0,0.02
209.003,3.0,0.06
1474.73,25.0,0.41
5078.611,85.0,1.41
1212.477,20.0,0.34
213.04,4.0,0.06
5112.607,85.0,1.42
1006.438,17.0,0.28
489.872,8.0,0.14
28272.572,471.0,7.85
930.848,16.0,0.26
481.195,8.0,0.13
1041.409,17.0,0.29
1038.551,17.0,0.29
